member_id,cycle_year,join_year,tenure_years,member_age,country,chapter,membership_type,dues_amount,auto_renew_flag,events_12m,webinars_12m,courses_12m,website_sessions_90d,committee_member_flag,committee_leadership_flag,committee_leadership_role,committee_meetings_12m,community_logins_90d,email_open_rate,email_click_rate,support_tickets_12m,complaints_12m,donation_amount_12m,failed_payment_flag,invoice_age_days,renewal_due_date,renewal_date,label_renewed_within_60d,renewed_prev_year
M002349,2025,2021,4,48,USA,International,Nonprofit,477.44,0,0,2,0,1,0,0,,0,0,0.06,0.0,0,0,0.0,0,32,2025-04-06,,,0
M002350,2025,2023,2,28,UAE,Northeast,Individual,200.2,0,0,4,0,0,0,0,,0,2,0.138,0.008,0,0,0.0,0,119,2025-12-20,,,0
M002351,2025,2023,2,58,USA,West,Individual,191.3,0,0,1,2,4,0,0,,0,2,0.245,0.061,0,0,0.0,0,25,2025-08-18,,,1
M002352,2025,2022,3,29,Canada,Northeast,Individual,203.13,1,2,3,0,5,0,0,,0,1,0.218,0.047,0,0,0.0,0,46,2025-10-14,,,0
M002353,2025,2011,14,35,UAE,Southeast,Corporate,988.55,0,7,2,2,5,0,0,,0,1,0.169,0.018,0,0,0.0,0,35,2025-08-12,,,0
M002354,2025,2017,8,29,USA,Midwest,Premium,343.12,1,3,4,0,1,1,0,,8,3,0.138,0.005,0,1,0.0,0,109,2025-08-24,,,1
M002355,2025,2015,10,19,USA,Midwest,Individual,202.26,0,2,3,0,3,1,1,Vice Chair,16,2,0.361,0.116,0,0,0.0,0,32,2025-07-10,,,1
M002356,2025,2008,17,52,Canada,International,Premium,328.48,0,1,4,1,4,0,0,,0,5,0.257,0.06,0,0,0.0,0,100,2025-08-02,,,0
M002357,2025,2014,11,40,USA,International,Student,55.14,1,2,3,1,1,0,0,,0,1,0.175,0.022,0,0,0.0,0,83,2025-03-08,,,0
M002358,2025,2016,9,55,USA,Midwest,Individual,190.26,0,3,1,1,1,1,0,,5,3,0.347,0.109,0,1,0.0,0,58,2025-05-02,,,0
M002359,2025,2020,5,46,USA,Midwest,Individual,199.52,0,2,0,0,2,0,0,,0,1,0.217,0.046,0,0,0.0,0,116,2025-03-23,,,0
M002360,2025,2020,5,19,USA,West,Individual,198.05,0,3,1,2,3,0,0,,0,1,0.269,0.072,0,0,21.67,0,53,2025-08-30,,,0
M002361,2025,2020,5,43,USA,West,Individual,195.07,1,4,1,0,6,0,0,,0,2,0.182,0.029,0,0,6.06,0,89,2025-07-28,,,1
M002362,2025,2012,13,42,USA,Northeast,Premium,337.34,1,5,0,1,2,0,0,,0,5,0.125,0.0,0,0,0.0,0,63,2025-10-13,,,0
M002363,2025,2019,6,30,India,International,Individual,195.41,0,5,3,1,5,0,0,,0,5,0.369,0.122,0,0,0.0,0,67,2025-06-14,,,0
M002364,2025,2013,12,80,USA,Midwest,Individual,198.75,0,3,3,2,1,0,0,,0,3,0.3,0.084,0,0,42.65,0,37,2025-08-26,,,0
M002365,2025,2022,3,70,USA,West,Nonprofit,488.33,0,3,1,1,1,0,0,,0,2,0.141,0.009,0,0,0.0,0,26,2025-04-15,,,0
M002366,2025,2010,15,26,USA,Mid-Atlantic,Premium,348.04,0,5,3,0,5,0,0,,0,4,0.26,0.062,0,0,0.0,0,102,2025-11-09,,,0
M002367,2025,2016,9,34,USA,Southeast,Individual,197.92,0,3,1,0,1,0,0,,0,5,0.167,0.019,0,0,52.81,0,40,2025-03-17,,,0
M002368,2025,2018,7,26,USA,Northeast,Student,51.63,0,5,1,2,2,0,0,,0,3,0.367,0.12,0,0,0.0,0,75,2025-08-15,,,0
M002369,2025,2021,4,49,Canada,Midwest,Corporate,973.6,1,1,1,0,1,1,0,,6,1,0.119,0.0,0,0,0.0,0,106,2025-01-11,,,1
M002370,2025,2016,9,64,USA,Southwest,Individual,191.4,0,3,0,0,1,1,0,,9,1,0.143,0.007,0,2,0.0,0,5,2025-05-15,,,1
M002371,2025,2021,4,34,USA,Northeast,Retired,101.64,0,3,1,1,2,1,0,,4,6,0.284,0.08,0,1,0.0,0,70,2025-06-03,,,1
M002372,2025,2017,8,49,Canada,West,Premium,323.13,1,1,2,1,4,0,0,,0,3,0.194,0.033,0,0,0.0,0,108,2025-12-22,,,1
M002373,2025,2017,8,43,USA,At-Large,Corporate,982.21,1,3,1,0,4,0,0,,0,4,0.234,0.053,0,0,0.0,0,18,2025-06-01,,,0
M002374,2025,2008,17,37,Germany,At-Large,Individual,189.47,0,4,1,3,4,0,0,,0,1,0.284,0.073,0,0,0.0,0,107,2025-01-25,,,1
M002375,2025,2020,5,61,Australia,Mid-Atlantic,Individual,191.21,0,4,2,0,3,0,0,,0,1,0.186,0.03,0,0,0.0,0,40,2025-08-16,,,1
M002376,2025,2008,17,75,USA,Southwest,Individual,190.3,0,2,5,8,5,0,0,,0,1,0.28,0.071,1,0,0.0,0,48,2025-10-12,,,1
M002377,2025,2019,6,54,UK,Midwest,Retired,94.14,1,2,3,3,0,0,0,,0,0,0.09,0.0,0,0,0.0,0,36,2025-11-18,,,1
M002378,2025,2012,13,72,USA,Southwest,Individual,194.64,0,2,0,0,3,0,0,,0,3,0.378,0.122,0,0,0.0,0,84,2025-05-05,,,0
M002379,2025,2015,10,24,USA,West,Premium,349.67,0,2,1,1,4,0,0,,0,2,0.264,0.067,0,0,0.0,0,28,2025-08-08,,,0
M002380,2025,2024,1,72,USA,Southeast,Individual,204.45,0,1,2,1,1,1,0,,5,1,0.139,0.009,1,0,0.0,0,3,2025-05-19,,,0
M002381,2025,2012,13,77,USA,International,Individual,193.71,0,3,2,0,4,0,0,,0,4,0.292,0.079,2,0,0.0,0,65,2025-08-23,,,0
M002382,2025,2018,7,70,USA,Northeast,Individual,196.98,0,1,3,0,1,0,0,,0,2,0.221,0.047,0,0,0.0,0,26,2025-07-28,,,1
M002383,2025,2009,16,43,USA,Southwest,Individual,189.64,1,6,2,2,7,0,0,,0,9,0.348,0.106,1,0,0.0,0,85,2025-02-05,,,1
M002384,2025,2014,11,62,USA,Northeast,Corporate,1002.45,0,6,3,3,3,0,0,,0,3,0.235,0.052,0,0,95.48,0,93,2025-03-16,,,0
M002385,2025,2017,8,57,UK,Northeast,Individual,203.3,0,5,3,0,3,0,0,,0,2,0.2,0.036,0,0,0.0,1,41,2025-02-25,,,1
M002386,2025,2008,17,49,Australia,Northeast,Premium,361.89,0,6,3,0,2,0,0,,0,3,0.249,0.056,0,0,0.0,0,53,2025-01-09,,,0
M002387,2025,2017,8,64,India,Southeast,Individual,186.91,1,4,1,1,3,0,0,,0,1,0.347,0.11,0,0,0.0,0,116,2025-08-26,,,1
M002388,2025,2013,12,66,USA,Midwest,Corporate,1008.68,1,1,0,1,2,0,0,,0,0,0.15,0.009,0,0,0.0,0,66,2025-07-20,,,1
M002389,2025,2023,2,44,USA,Southeast,Individual,200.8,0,2,2,0,2,0,0,,0,1,0.188,0.033,1,0,0.0,0,22,2025-11-29,,,0
M002390,2025,2017,8,23,USA,Midwest,Individual,200.92,0,2,1,0,3,0,0,,0,1,0.147,0.01,0,0,0.0,0,18,2025-01-15,,,0
M002391,2025,2021,4,44,USA,Southeast,Individual,193.27,0,2,0,3,5,0,0,,0,3,0.228,0.052,0,1,0.0,0,21,2025-07-21,,,1
M002392,2025,2022,3,44,USA,Southeast,Individual,192.87,0,1,3,2,2,0,0,,0,3,0.182,0.03,0,0,0.0,0,18,2025-01-18,,,1
M002393,2025,2011,14,64,USA,Southwest,Corporate,1025.86,1,2,4,1,5,0,0,,0,0,0.255,0.061,0,0,0.0,0,71,2025-07-25,,,0
M002394,2025,2019,6,40,Brazil,Northeast,Individual,187.77,0,3,0,0,4,1,0,,7,0,0.222,0.048,0,0,0.0,0,57,2025-06-02,,,0
M002395,2025,2021,4,69,USA,At-Large,Student,54.4,0,2,3,1,6,0,0,,0,0,0.241,0.058,0,0,262.68,0,40,2025-11-23,,,1
M002396,2025,2008,17,35,USA,Southeast,Individual,193.06,1,4,1,0,3,0,0,,0,2,0.074,0.0,0,0,0.0,0,93,2025-10-25,,,1
M002397,2025,2016,9,62,USA,At-Large,Premium,358.05,1,2,2,1,5,0,0,,0,6,0.288,0.08,0,0,0.0,0,107,2025-01-31,,,1
M002398,2025,2013,12,51,USA,At-Large,Nonprofit,454.13,0,2,3,1,4,0,0,,0,0,0.263,0.065,0,0,0.0,0,117,2025-11-28,,,0
M002399,2025,2024,1,55,USA,Midwest,Individual,207.78,1,0,2,0,0,0,0,,0,1,0.039,0.0,0,0,0.0,0,108,2025-05-03,,,0
M002400,2025,2022,3,69,USA,West,Nonprofit,478.26,0,2,2,0,2,0,0,,0,1,0.277,0.077,0,0,0.0,0,107,2025-09-23,,,0
M002401,2025,2020,5,66,USA,West,Retired,99.31,1,1,1,0,5,1,1,Chair,8,1,0.219,0.047,0,0,115.01,0,17,2025-02-16,,,1
M002402,2025,2017,8,25,USA,International,Individual,207.25,1,3,2,1,1,0,0,,0,3,0.249,0.06,0,0,0.0,0,109,2025-11-16,,,1
M002403,2025,2019,6,49,UK,West,Corporate,980.67,0,1,1,1,2,0,0,,0,4,0.08,0.0,0,0,0.0,0,66,2025-06-04,,,0
M002404,2025,2018,7,78,USA,Southwest,Individual,191.73,1,2,2,1,3,0,0,,0,0,0.241,0.057,0,0,51.4,0,11,2025-03-19,,,0
M002405,2025,2017,8,49,USA,At-Large,Individual,202.33,1,4,4,0,7,0,0,,0,3,0.336,0.104,0,0,0.0,0,106,2025-02-12,,,1
M002406,2025,2023,2,77,USA,International,Premium,356.47,1,0,2,0,4,0,0,,0,2,0.167,0.023,1,0,65.68,0,70,2025-06-16,,,0
M002407,2025,2008,17,69,USA,International,Premium,344.35,1,4,2,0,2,0,0,,0,3,0.381,0.122,1,0,0.0,0,46,2025-12-10,,,1
M002408,2025,2012,13,70,USA,Southwest,Individual,193.75,1,2,3,1,3,0,0,,0,3,0.312,0.089,0,0,0.0,0,114,2025-08-03,,,1
M002409,2025,2018,7,27,USA,At-Large,Retired,97.76,0,4,5,0,5,0,0,,0,1,0.315,0.094,0,0,0.0,0,41,2025-07-29,,,0
M002410,2025,2015,10,76,USA,Mid-Atlantic,Retired,101.78,1,0,4,3,4,0,0,,0,3,0.234,0.052,0,0,0.0,0,29,2025-08-01,,,1
M002411,2025,2019,6,39,USA,Mid-Atlantic,Individual,188.35,0,1,1,2,4,0,0,,0,3,0.229,0.051,0,0,0.0,0,36,2025-12-22,,,1
M002412,2025,2023,2,23,USA,International,Individual,185.17,0,0,0,0,5,0,0,,0,2,0.147,0.012,0,0,0.0,0,46,2025-11-14,,,1
M002413,2025,2019,6,21,USA,Southeast,Nonprofit,505.67,0,2,1,2,6,0,0,,0,2,0.314,0.094,0,0,0.0,0,117,2025-10-10,,,0
M002414,2025,2014,11,25,USA,Southeast,Individual,190.36,0,2,3,1,3,0,0,,0,2,0.307,0.088,0,0,0.0,0,67,2025-11-07,,,0
M002415,2025,2009,16,73,India,Midwest,Premium,351.12,0,4,2,0,4,1,1,Secretary,9,0,0.202,0.033,1,0,0.0,0,27,2025-05-26,,,1
M002416,2025,2008,17,76,UK,International,Retired,97.38,0,1,0,0,1,0,0,,0,4,0.191,0.027,0,0,0.0,0,93,2025-02-02,,,0
M002417,2025,2016,9,50,USA,International,Individual,203.73,1,1,1,2,3,0,0,,0,1,0.216,0.043,0,0,187.85,0,19,2025-01-03,,,1
M002418,2025,2009,16,31,USA,Southwest,Premium,359.18,0,2,2,3,5,0,0,,0,7,0.365,0.115,0,0,169.98,0,77,2025-03-16,,,0
M002419,2025,2009,16,65,USA,West,Individual,193.45,1,4,5,0,3,1,0,,8,3,0.239,0.052,1,0,0.0,0,25,2025-03-16,,,1
M002420,2025,2019,6,56,USA,Southeast,Retired,101.58,1,2,2,0,2,0,0,,0,1,0.171,0.023,1,0,0.0,0,21,2025-10-20,,,1
M002421,2025,2010,15,70,USA,Southeast,Individual,200.63,0,6,2,0,3,1,0,,7,1,0.19,0.027,1,0,0.0,0,79,2025-07-02,,,0
M002422,2025,2012,13,75,UAE,Southwest,Student,56.92,1,2,3,0,3,1,0,,7,2,0.25,0.058,0,1,0.0,0,35,2025-04-19,,,1
M002423,2025,2015,10,60,USA,International,Individual,192.0,0,1,4,0,0,0,0,,0,5,0.308,0.089,0,0,0.0,0,89,2025-02-27,,,0
M002424,2025,2023,2,73,USA,Southeast,Individual,190.35,0,4,0,1,3,0,0,,0,1,0.215,0.046,0,0,0.0,0,66,2025-12-02,,,0
M002425,2025,2018,7,34,Canada,Southeast,Individual,198.23,0,2,1,1,4,0,0,,0,2,0.206,0.039,0,0,88.76,0,4,2025-04-28,,,0
M002426,2025,2010,15,72,Canada,Midwest,Nonprofit,484.12,0,3,5,0,5,0,0,,0,1,0.175,0.02,0,0,0.0,0,60,2025-06-16,,,0
M002427,2025,2013,12,30,Brazil,At-Large,Individual,192.91,1,5,1,4,3,1,0,,10,2,0.257,0.063,0,0,0.0,0,118,2025-07-28,,,1
M002428,2025,2020,5,23,Germany,At-Large,Individual,211.6,0,2,2,2,2,0,0,,0,2,0.322,0.098,0,1,0.0,0,36,2025-01-01,,,0
M002429,2025,2019,6,42,USA,At-Large,Individual,182.2,0,2,4,2,1,0,0,,0,1,0.249,0.062,0,0,0.0,0,89,2025-04-20,,,1
M002430,2025,2013,12,31,USA,At-Large,Individual,204.7,0,1,1,1,1,0,0,,0,3,0.264,0.066,0,0,0.0,0,117,2025-04-26,,,1
M002431,2025,2010,15,24,USA,Southeast,Individual,197.74,0,1,2,1,3,0,0,,0,1,0.269,0.067,0,0,0.0,0,114,2025-11-29,,,0
M002432,2025,2024,1,58,India,International,Premium,345.33,0,1,1,2,3,0,0,,0,0,0.314,0.097,0,0,0.0,0,37,2025-07-25,,,1
M002433,2025,2014,11,47,USA,West,Premium,341.99,1,4,6,1,7,0,0,,0,3,0.466,0.167,0,0,190.49,1,115,2025-01-05,,,1
M002434,2025,2019,6,53,USA,International,Individual,201.57,0,2,3,0,2,0,0,,0,0,0.244,0.059,0,0,0.0,0,16,2025-09-19,,,1
M002435,2025,2024,1,52,USA,Mid-Atlantic,Individual,189.93,0,0,0,1,1,0,0,,0,1,0.02,0.0,0,0,0.0,0,86,2025-06-09,,,1
M002436,2025,2017,8,32,USA,Southwest,Student,53.73,0,1,2,1,2,0,0,,0,5,0.273,0.073,0,0,0.0,0,67,2025-10-21,,,1
M002437,2025,2024,1,79,USA,At-Large,Individual,189.74,0,0,0,3,0,0,0,,0,2,0.264,0.072,0,0,0.0,1,32,2025-06-19,,,0
M002438,2025,2018,7,66,USA,At-Large,Individual,203.9,1,1,3,1,1,1,1,Secretary,9,0,0.156,0.014,0,0,110.62,0,84,2025-09-29,,,1
M002439,2025,2016,9,20,UK,West,Retired,96.51,0,3,2,0,2,1,0,,6,3,0.146,0.008,1,0,0.0,0,9,2025-12-03,,,1
M002440,2025,2019,6,20,USA,At-Large,Corporate,944.89,1,1,0,0,1,0,0,,0,2,0.135,0.005,0,0,311.2,0,37,2025-12-01,,,1
M002441,2025,2015,10,57,USA,At-Large,Individual,195.54,1,2,3,0,0,0,0,,0,0,0.266,0.068,0,1,0.0,0,10,2025-06-29,,,1
M002442,2025,2021,4,49,USA,International,Premium,354.35,1,2,2,2,3,0,0,,0,0,0.104,0.0,1,0,0.0,0,103,2025-11-06,,,0
M002443,2025,2012,13,59,Australia,West,Individual,192.12,0,4,2,0,3,0,0,,0,2,0.268,0.067,1,0,0.0,0,33,2025-04-16,,,0
M002444,2025,2018,7,39,USA,At-Large,Retired,97.24,1,3,3,2,4,0,0,,0,3,0.327,0.1,0,0,0.0,0,28,2025-04-03,,,0
M002445,2025,2018,7,50,USA,International,Student,54.51,0,2,2,2,0,0,0,,0,1,0.378,0.126,0,0,0.0,0,33,2025-07-13,,,0
M002446,2025,2015,10,40,USA,Northeast,Nonprofit,471.2,1,2,2,0,7,0,0,,0,2,0.289,0.079,0,0,0.0,0,52,2025-01-07,,,1
M002447,2025,2021,4,55,USA,International,Individual,191.42,0,1,1,2,2,0,0,,0,1,0.224,0.05,1,0,0.0,0,4,2025-09-22,,,1
M002448,2025,2023,2,35,USA,Southwest,Nonprofit,476.11,1,0,2,0,2,1,1,Secretary,5,3,0.215,0.046,0,0,136.26,0,66,2025-09-04,,,0
M002449,2025,2009,16,30,UK,West,Individual,192.79,0,2,1,0,2,0,0,,0,3,0.223,0.043,0,0,0.0,0,87,2025-12-13,,,0
M002450,2025,2012,13,78,USA,West,Retired,95.38,1,4,3,1,4,0,0,,0,1,0.218,0.043,1,0,0.0,0,42,2025-08-24,,,1
M002451,2025,2020,5,47,USA,Southeast,Premium,368.17,1,2,1,0,5,0,0,,0,1,0.122,0.0,0,0,0.0,0,43,2025-09-24,,,1
M002452,2025,2008,17,33,USA,Northeast,Individual,209.48,0,2,4,0,3,0,0,,0,1,0.229,0.046,0,0,0.0,0,110,2025-01-06,,,0
M002453,2025,2018,7,63,India,At-Large,Individual,196.11,1,0,1,1,2,0,0,,0,2,0.142,0.007,0,0,401.64,0,93,2025-03-28,,,1
M002454,2025,2015,10,70,USA,Mid-Atlantic,Individual,194.24,0,3,1,2,5,0,0,,0,4,0.194,0.032,0,0,0.0,0,33,2025-07-05,,,0
M002455,2025,2017,8,45,USA,At-Large,Individual,197.3,0,5,3,1,4,0,0,,0,0,0.175,0.024,1,1,0.0,0,113,2025-09-07,,,0
M002456,2025,2020,5,68,USA,International,Individual,200.36,1,2,1,1,4,0,0,,0,0,0.329,0.102,1,0,0.0,0,0,2025-04-17,,,1
M002457,2025,2021,4,79,USA,Mid-Atlantic,Individual,192.91,0,3,1,0,0,0,0,,0,1,0.155,0.015,0,0,0.0,0,112,2025-06-30,,,0
M002458,2025,2014,11,51,USA,International,Retired,99.26,0,1,2,1,1,0,0,,0,1,0.25,0.06,1,0,0.0,0,99,2025-03-29,,,1
M002459,2025,2013,12,62,USA,International,Individual,198.68,0,2,2,2,2,0,0,,0,4,0.191,0.03,0,0,0.0,0,101,2025-12-07,,,0
M002460,2025,2016,9,56,USA,At-Large,Nonprofit,480.39,0,4,1,0,5,0,0,,0,1,0.186,0.029,0,0,0.0,0,108,2025-08-08,,,0
M002461,2025,2020,5,67,USA,At-Large,Individual,198.47,0,2,1,0,3,0,0,,0,3,0.039,0.0,0,0,0.0,0,6,2025-05-07,,,0
M002462,2025,2016,9,24,Germany,Northeast,Individual,190.46,1,2,4,0,1,0,0,,0,1,0.144,0.007,1,0,0.0,0,5,2025-04-11,,,0
M002463,2025,2022,3,25,India,International,Individual,201.0,1,1,3,1,0,1,0,,1,1,0.044,0.0,0,0,0.0,0,26,2025-10-10,,,1
M002464,2025,2015,10,38,USA,International,Individual,191.59,0,5,2,1,3,0,0,,0,4,0.261,0.065,0,0,0.0,0,39,2025-05-20,,,0
M002465,2025,2022,3,64,USA,At-Large,Premium,332.07,0,1,0,1,1,0,0,,0,2,0.107,0.0,1,0,0.0,0,8,2025-04-08,,,1
M002466,2025,2022,3,34,USA,Northeast,Retired,97.55,0,1,2,1,2,1,1,Chair,3,2,0.18,0.028,0,1,0.0,0,6,2025-01-16,,,0
M002467,2025,2017,8,63,USA,Northeast,Nonprofit,506.78,1,1,3,0,5,1,1,Vice Chair,6,0,0.138,0.005,0,0,0.0,0,109,2025-06-14,,,1
M002468,2025,2023,2,34,USA,West,Individual,193.79,0,3,3,0,3,0,0,,0,4,0.187,0.033,0,0,0.0,0,96,2025-10-12,,,0
M002469,2025,2022,3,39,USA,Southwest,Individual,194.64,0,0,1,0,3,0,0,,0,1,0.158,0.017,0,0,0.0,0,95,2025-02-07,,,0
M002470,2025,2023,2,70,Australia,Midwest,Individual,198.95,0,2,1,1,6,0,0,,0,0,0.306,0.092,1,0,0.0,0,92,2025-07-03,,,0
M002471,2025,2024,1,75,USA,Northeast,Nonprofit,520.64,0,2,1,2,4,0,0,,0,1,0.27,0.075,0,0,0.0,0,5,2025-12-18,,,1
M002472,2025,2023,2,45,Canada,Southeast,Nonprofit,522.52,0,0,0,1,0,0,0,,0,3,0.152,0.015,0,0,0.0,0,28,2025-09-23,,,0
M002473,2025,2015,10,71,Brazil,Midwest,Individual,196.37,0,3,1,0,1,0,0,,0,6,0.296,0.083,1,0,0.0,0,68,2025-09-01,,,1
M002474,2025,2011,14,28,USA,West,Individual,197.88,1,7,6,1,10,0,0,,0,7,0.516,0.191,0,0,78.97,0,46,2025-11-15,,,1
M002475,2025,2010,15,35,USA,Midwest,Individual,195.63,0,2,2,0,1,0,0,,0,0,0.335,0.1,0,0,0.0,0,30,2025-12-04,,,0
M002476,2025,2009,16,53,USA,West,Retired,99.27,1,4,5,0,7,0,0,,0,1,0.3,0.082,0,0,0.0,0,75,2025-04-22,,,0
M002477,2025,2011,14,35,USA,International,Individual,189.24,1,4,1,0,1,0,0,,0,1,0.188,0.027,0,0,0.0,0,39,2025-06-22,,,1
M002478,2025,2016,9,28,USA,International,Individual,198.78,1,2,4,1,3,0,0,,0,2,0.246,0.058,0,0,0.0,0,51,2025-03-20,,,0
M002479,2025,2021,4,53,USA,Mid-Atlantic,Individual,193.25,0,1,0,0,5,0,0,,0,3,0.206,0.041,0,0,119.46,0,88,2025-09-24,,,0
M002480,2025,2013,12,40,Germany,West,Corporate,1010.84,0,3,3,2,4,0,0,,0,2,0.296,0.082,1,1,0.0,0,100,2025-07-05,,,0
M002481,2025,2016,9,64,USA,Northeast,Individual,197.06,0,1,3,1,0,0,0,,0,3,0.205,0.038,0,0,0.0,0,42,2025-09-20,,,0
M002482,2025,2018,7,39,USA,Northeast,Student,54.7,0,2,1,0,1,0,0,,0,2,0.189,0.031,0,0,0.0,0,113,2025-07-20,,,1
M002483,2025,2023,2,59,USA,Northeast,Individual,196.53,1,2,0,2,1,0,0,,0,1,0.182,0.03,0,0,0.0,0,48,2025-03-25,,,0
M002484,2025,2011,14,61,USA,International,Student,56.89,1,1,3,0,7,0,0,,0,2,0.26,0.063,0,0,0.0,0,27,2025-04-20,,,1
M002485,2025,2024,1,53,USA,Midwest,Individual,187.96,1,3,4,0,4,0,0,,0,1,0.309,0.094,0,0,0.0,0,67,2025-10-27,,,0
M002486,2025,2018,7,53,Germany,Mid-Atlantic,Individual,205.74,0,4,2,0,0,0,0,,0,2,0.051,0.0,0,0,0.0,1,100,2025-01-28,,,0
M002487,2025,2024,1,22,USA,Mid-Atlantic,Individual,193.0,0,1,0,0,3,1,1,Treasurer,5,3,0.17,0.025,0,0,0.0,0,13,2025-04-22,,,1
M002488,2025,2009,16,65,USA,Southeast,Individual,190.91,1,3,1,4,2,0,0,,0,5,0.384,0.124,1,0,0.0,0,90,2025-05-27,,,0
M002489,2025,2009,16,57,USA,Northeast,Premium,322.52,1,3,5,5,3,0,0,,0,6,0.371,0.117,0,0,0.0,0,7,2025-10-31,,,0
M002490,2025,2015,10,54,UK,Southwest,Individual,198.83,0,0,2,0,6,0,0,,0,4,0.218,0.044,0,0,0.0,0,74,2025-08-01,,,1
M002491,2025,2011,14,57,Canada,At-Large,Nonprofit,473.53,1,1,3,3,5,0,0,,0,3,0.284,0.075,1,0,0.0,0,43,2025-12-26,,,1
M002492,2025,2008,17,54,USA,West,Individual,200.91,0,3,4,3,5,0,0,,0,2,0.318,0.09,0,0,0.0,0,55,2025-09-01,,,0
M002493,2025,2015,10,69,Germany,Southeast,Retired,94.79,1,5,1,0,3,0,0,,0,1,0.193,0.032,1,0,0.0,0,108,2025-09-08,,,1
M002494,2025,2013,12,53,USA,Southwest,Retired,104.23,0,6,2,0,4,0,0,,0,7,0.2,0.034,0,0,0.0,0,69,2025-08-22,,,1
M002495,2025,2013,12,23,USA,Mid-Atlantic,Nonprofit,492.05,1,3,2,1,1,0,0,,0,1,0.264,0.066,0,0,0.0,1,82,2025-08-28,,,0
M002496,2025,2010,15,78,USA,Southwest,Individual,189.13,0,3,3,0,6,0,0,,0,3,0.234,0.049,0,0,0.0,0,87,2025-03-31,,,1
M002497,2025,2019,6,64,USA,International,Individual,194.56,1,1,2,0,2,1,1,Secretary,5,1,0.196,0.035,0,0,0.0,0,51,2025-06-28,,,1
M002498,2025,2019,6,38,Canada,Southeast,Individual,195.93,0,1,1,0,3,0,0,,0,2,0.207,0.04,0,0,0.0,0,89,2025-07-05,,,0
M002499,2025,2020,5,78,USA,Southwest,Retired,100.1,0,0,2,0,1,1,0,,4,1,0.327,0.101,1,0,0.0,0,24,2025-01-02,,,1
M002500,2025,2011,14,48,USA,Southwest,Individual,198.64,1,2,2,0,3,0,0,,0,1,0.212,0.039,0,0,0.0,0,98,2025-06-21,,,1
M002501,2025,2023,2,75,USA,Midwest,Nonprofit,477.89,1,3,2,0,4,0,0,,0,1,0.294,0.086,0,0,0.0,0,17,2025-09-19,,,0
M002502,2025,2008,17,30,USA,At-Large,Individual,207.94,0,2,3,0,1,1,0,,5,2,0.089,0.0,0,0,0.0,0,75,2025-10-03,,,0
M002503,2025,2022,3,21,USA,At-Large,Individual,194.76,1,3,1,1,0,0,0,,0,1,0.273,0.075,0,0,0.0,0,59,2025-08-02,,,0
M002504,2025,2017,8,23,India,Mid-Atlantic,Nonprofit,499.43,0,3,0,0,4,0,0,,0,3,0.248,0.06,0,0,0.0,0,7,2025-12-27,,,0
M002505,2025,2009,16,54,UAE,Mid-Atlantic,Individual,192.4,0,5,2,6,1,0,0,,0,1,0.293,0.078,0,0,0.0,0,104,2025-12-09,,,0
M002506,2025,2011,14,53,USA,Midwest,Individual,203.89,0,3,1,3,5,0,0,,0,5,0.39,0.128,0,0,0.0,0,64,2025-03-21,,,1
M002507,2025,2018,7,53,USA,Midwest,Nonprofit,475.52,1,2,4,1,3,0,0,,0,0,0.249,0.061,0,0,63.56,0,21,2025-07-03,,,0
M002508,2025,2016,9,28,Australia,Southwest,Individual,197.68,1,3,2,1,2,1,0,,8,2,0.221,0.046,0,0,121.99,0,9,2025-09-05,,,1
M002509,2025,2017,8,60,USA,Southeast,Premium,346.78,0,2,5,0,0,1,0,,9,1,0.158,0.015,0,0,0.0,0,68,2025-06-30,,,0
M002510,2025,2021,4,58,USA,Southeast,Retired,99.03,1,0,0,0,4,0,0,,0,0,0.196,0.036,0,0,0.0,0,6,2025-05-08,,,1
M002511,2025,2013,12,80,USA,Southeast,Individual,197.35,0,3,3,2,0,0,0,,0,1,0.255,0.062,0,0,0.0,0,73,2025-07-06,,,0
M002512,2025,2014,11,76,USA,Midwest,Corporate,988.76,0,4,1,1,3,0,0,,0,1,0.22,0.045,0,0,0.0,0,80,2025-04-17,,,1
M002513,2025,2017,8,34,USA,West,Individual,199.88,0,1,3,0,5,0,0,,0,2,0.37,0.121,1,0,0.0,0,57,2025-10-30,,,0
M002514,2025,2022,3,53,Brazil,Midwest,Individual,203.41,0,4,1,2,2,0,0,,0,2,0.189,0.033,0,0,0.0,1,88,2025-10-14,,,0
M002515,2025,2024,1,21,USA,West,Corporate,1029.16,0,3,1,1,0,0,0,,0,0,0.16,0.02,2,1,435.16,0,56,2025-07-07,,,0
M002516,2025,2023,2,23,Brazil,Southeast,Individual,197.77,1,2,0,1,4,0,0,,0,1,0.178,0.028,0,0,0.0,0,18,2025-04-18,,,0
M002517,2025,2013,12,57,Germany,At-Large,Individual,196.58,0,5,1,0,6,1,0,,10,3,0.244,0.056,0,1,0.0,0,20,2025-05-04,,,1
M002518,2025,2023,2,24,USA,Northeast,Retired,101.7,0,1,2,0,2,0,0,,0,0,0.143,0.011,0,1,0.0,0,60,2025-12-06,,,0
M002519,2025,2008,17,37,USA,Southeast,Individual,201.05,1,2,3,1,4,0,0,,0,1,0.199,0.031,0,0,78.09,0,117,2025-04-11,,,0
