member_id,renewal_probability,risk_level,action_type,priority,channel,message_template,recommended_offer,timeline
M001611,47.5,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M001830,47.5,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002119,47.5,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002487,47.5,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002761,47.5,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003056,47.5,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003187,47.5,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003221,47.5,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003282,47.5,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003413,47.5,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003661,47.5,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003847,47.5,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003904,47.5,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000644,47.6,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000855,47.6,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000925,47.6,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M001011,47.6,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M001982,47.6,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M001998,47.6,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002189,47.6,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002208,47.6,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002232,47.6,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002291,47.6,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002800,47.6,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003009,47.6,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003327,47.6,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003525,47.6,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000457,47.7,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000595,47.7,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M001105,47.7,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M001228,47.7,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M001309,47.7,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002816,47.7,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002846,47.7,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000165,47.8,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000620,47.8,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000862,47.8,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M001836,47.8,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M001888,47.8,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002005,47.8,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002038,47.8,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002039,47.8,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002197,47.8,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002229,47.8,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002328,47.8,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002461,47.8,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002506,47.8,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002607,47.8,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002683,47.8,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002939,47.8,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003229,47.8,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000005,47.9,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000530,47.9,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000999,47.9,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M001017,47.9,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M001169,47.9,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M001666,47.9,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002443,47.9,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002502,47.9,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002729,47.9,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002951,47.9,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002953,47.9,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003755,47.9,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000028,48.0,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000869,48.0,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M001230,48.0,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M001414,48.0,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M001430,48.0,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M001497,48.0,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M001524,48.0,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002316,48.0,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002376,48.0,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002483,48.0,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002648,48.0,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002660,48.0,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003179,48.0,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000099,48.1,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000379,48.1,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000707,48.1,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000994,48.1,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M001409,48.1,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M001519,48.1,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M001737,48.1,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002292,48.1,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M002690,48.1,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003136,48.1,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M003473,48.1,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000014,48.2,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
M000184,48.2,Medium Risk,Targeted Engagement,Medium,Email + Event Invitation,engagement_campaign,Event invitation or webinar access,Within 14 days
